,UNIT_NAME,STAT_NAME,ITEM_CODE1,STAT_CODE,ITEM_CODE2,ITEM_CODE3,ITEM_NAME1,ITEM_NAME2,DATA_VALUE,ITEM_NAME3,TIME
361,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201908
362,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201909
363,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201910
364,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201911
365,연%,2.6.한국은행 기준금리 및 여수신금리,0113000,098Y001, , ,설비투자지원 프로그램대출금리, ,0.75, ,201912
366,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,1, ,201501
367,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,1, ,201502
368,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,1, ,201503
369,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201504
370,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201505
371,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201506
372,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201507
373,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201508
374,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201509
375,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201510
376,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201511
377,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201512
378,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201601
379,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201602
380,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201603
381,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201604
382,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201605
383,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201606
384,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201607
385,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201608
386,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201609
387,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201610
388,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201611
389,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201612
390,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201701
391,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201702
392,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201703
393,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201704
394,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201705
395,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201706
396,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201707
397,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201708
398,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201709
399,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201710
400,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201711
401,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201712
402,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201801
403,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201802
404,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201803
405,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201804
406,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201805
407,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201806
408,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201807
409,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201808
410,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201809
411,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201810
412,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201811
413,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201812
414,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201901
415,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201902
416,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201903
417,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201904
418,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201905
419,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201906
420,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201907
421,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201908
422,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201909
423,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201910
424,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201911
425,연%,2.6.한국은행 기준금리 및 여수신금리,0112000,098Y001, , ,지방중소기업지원 프로그램대출금리, ,0.75, ,201912
426,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,3, ,201501
427,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,3, ,201502
428,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201503
429,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201504
430,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201505
431,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201506
432,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201507
433,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201508
434,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201509
435,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201510
436,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201511
437,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201512
438,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201601
439,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201602
440,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201603
441,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201604
442,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201605
443,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201606
444,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201607
445,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201608
446,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201609
447,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201610
448,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201611
449,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201612
450,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201701
451,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201702
452,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201703
453,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201704
454,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201705
455,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201706
456,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201707
457,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201708
458,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201709
459,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201710
460,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201711
461,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201712
462,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201801
463,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201802
464,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201803
465,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201804
466,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201805
467,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201806
468,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201807
469,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201808
470,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201809
471,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201810
472,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201811
473,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201812
474,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201901
475,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201902
476,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201903
477,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201904
478,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201905
479,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.75, ,201906
480,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201907
481,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201908
482,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.5, ,201909
483,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201910
484,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201911
485,연%,2.6.한국은행 기준금리 및 여수신금리,0104000,098Y001, , ,자금조정 대출금리, ,2.25, ,201912
486,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,1, ,201501
487,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,1, ,201502
488,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201503
489,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201504
490,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201505
491,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201506
492,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201507
493,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201508
494,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201509
495,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201510
496,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201511
497,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201512
498,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201601
499,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201602
500,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201603
501,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201604
502,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201605
503,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201606
504,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201607
505,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201608
506,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201609
507,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201610
508,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201611
509,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201612
510,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201701
511,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201702
512,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201703
513,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201704
514,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201705
515,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201706
516,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201707
517,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201708
518,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201709
519,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201710
520,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201711
521,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201712
522,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201801
523,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201802
524,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201803
525,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201804
526,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201805
527,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201806
528,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201807
529,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201808
530,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201809
531,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201810
532,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201811
533,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201812
534,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201901
535,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201902
536,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201903
537,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201904
538,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201905
539,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.75, ,201906
540,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201907
541,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201908
542,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.5, ,201909
543,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201910
544,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201911
545,연%,2.6.한국은행 기준금리 및 여수신금리,0105000,098Y001, , ,자금조정 예금금리, ,0.25, ,201912
